1979310,Oporto,Florence,Outdoor,1979,A,32,
1979414,Hamburg Masters,Hamburg,Outdoor,1979,A,64,
1979416,Rome Masters,Rome,Outdoor,1979,M,64,"$175,000 "
1979308,Munich,Munich,Outdoor,1979,A,32,
1979520,Roland Garros,Paris,Outdoor,1979,G,128,
1979406,Brussels,Brussels,Outdoor,1979,A,32,
1979277,Berlin,Berlin,Outdoor,1979,A,32,
1979415,Forest Hills,Forest Hills,Outdoor,1979,A,16,
1979314,Gstaad,Gstaad,Outdoor,1979,A,32,
1979418,Washington,Washington,Outdoor,1979,A,64,
1979316,Bastad,Bastad,Outdoor,1979,A,32,
1979321,Stuttgart,Stuttgart,Outdoor,1979,A,32,
1979317,Amersfoort,Hilversum,Outdoor,1979,A,32,
1979319,Kitzbuhel,Kitzbuhel,Outdoor,1979,A,32,
1979705,North Conway,North Conway,Outdoor,1979,A,64,
1979707,South Orange,South Orange,Outdoor,1979,A,32,
1979343,Columbus,Colombus,Outdoor,1979,A,32,
1979717,Houston,Indianapolis,Outdoor,1979,A,64,
1979417,Boston,Boston,Outdoor,1979,A,64,
1979325,Palermo,Palermo,Outdoor,1979,A,32,
1979309,Madrid Masters,Madrid,Outdoor,1979,M,64,
1979323,Bordeaux,Bordeaux,Outdoor,1979,A,32,
1979425,Barcelona,Barcelona,Outdoor,1979,A,64,
1979329,Tokyo,Tokyo,Outdoor,1979,A,64,
1979353,Quito,Quito,Outdoor,1979,A,32,
1979359,Bogota,Bogota,Outdoor,1979,A,32,
19791729,Bombay,Bombay,Outdoor,1979,A,32,"$75,000 "
1979303,Buenos Aires,Buenos Aires,Outdoor,1979,A,32,
1979361,Santiago,Santiago,Outdoor,1979,A,32,
19801725,Pepsi Grand Slam,Boca Raton,Outdoor,1980,A,4,"$300,000 "
1980709,Sarasota,Sarasota,Outdoor,1980,A,32,
1980205,Lagos,Lagos,Outdoor,1980,A,32,
1980206,Cairo,Cairo,Outdoor,1980,A,32,
1980305,Nice,Nice,Outdoor,1980,A,32,
1980410,Monte Carlo Masters,Monte Carlo,Outdoor,1980,M,32,"$175,000 "
1980405,Houston,Houston,Outdoor,1980,A,32,
1980615,Dusseldorf,Duesseldorf- Germany,Outdoor,1980,A,16,
1980415,Forest Hills,Forest Hills,Outdoor,1980,A,32,
1980310,Oporto,Florence,Outdoor,1980,A,32,
1980414,Hamburg Masters,Hamburg,Outdoor,1980,A,64,
1980416,Rome Masters,Rome,Outdoor,1980,M,64,"$175,000 "
1980308,Munich,Munich,Outdoor,1980,A,32,
