1979301,Auckland,Auckland,Outdoor,1979,Hard,A,32,
1979816,Baltimore WCT,Baltimore,Indoor,1979,Carpet,A,32,
1979712,Birmingham,Birmingham,Indoor,1979,Carpet,A,32,
1979401,Philadelphia,Philadelphia,Indoor,1979,Carpet,A,64,
1979660,Little Rock,Little Rock,Indoor,1979,Carpet,A,32,"$50,000 "
1979802,Richmond WCT,Richmond,Indoor,1979,Carpet,A,32,
19791725,Pepsi Grand Slam,Boca Raton,Outdoor,1979,Clay,A,4,"$300,000 "
1979404,Indian Wells Masters,Rancho Mirage,Outdoor,1979,Hard,M,64,"$250,000 "
1979709,Sarasota,Sarasota,Indoor,1979,Carpet,A,32,
1979389,Denver,Denver,Indoor,1979,Carpet,A,32,
1979205,Lagos,Lagos,Outdoor,1979,Hard,A,32,
1979402,Memphis,Memphis,Indoor,1979,Carpet,A,64,
1979710,Washington,Washington,Indoor,1979,Carpet,A,32,
1979304,Nancy,Nancy,Indoor,1979,Hard,A,32,
1979715,New Orleans,New Orleans,Indoor,1979,Carpet,A,32,
1979714,San Jose,San Jose,Outdoor,1979,Hard,A,32,
1979716,Dayton,Dayton,Indoor,1979,Carpet,A,32,
1979408,Milan,Milan,Indoor,1979,Carpet,A,32,
1979357,Stuttgart,Stuttgart,Indoor,1979,Hard,A,32,
1979305,Nice,Nice,Outdoor,1979,Clay,A,32,
1979407,Rotterdam,Rotterdam,Indoor,1979,Carpet,A,32,
1979206,Cairo,Cairo,Outdoor,1979,Clay,A,32,
1979410,Monte Carlo Masters,Monte Carlo,Outdoor,1979,Clay,M,32,"$175,000 "
1979711,Tulsa,Tulsa,Indoor,1979,Hard,A,32,
1979405,Houston,Houston,Outdoor,1979,Clay,A,32,
1979254,Johannesburg,Johannesburg,Outdoor,1979,Hard,A,32,
1979356,Napa,San Jose,Indoor,1979,Carpet,A,32,
1979413,Las Vegas,Las Vegas,Outdoor,1979,Hard,A,32,
1979610,Dallas WCT,Dallas,Indoor,1979,Carpet,A,8,
1979615,Dusseldorf,"Duesseldorf, Germany",Outdoor,1979,Clay,A,16,
1979310,Oporto,Florence,Outdoor,1979,Clay,A,32,
1979414,Hamburg Masters,Hamburg,Outdoor,1979,Clay,A,64,
1979416,Rome Masters,Rome,Outdoor,1979,Clay,M,64,"$175,000 "
1979308,Munich,Munich,Outdoor,1979,Clay,A,32,
1979520,Roland Garros,Paris,Outdoor,1979,Clay,G,128,
1979406,Brussels,Brussels,Outdoor,1979,Clay,A,32,
1979311,London,London,Outdoor,1979,Grass,A,64,
1979277,Berlin,Berlin,Outdoor,1979,Clay,A,32,
1979720,Surbiton,Surbiton,Outdoor,1979,Grass,A,32,
1979540,Wimbledon,London,Outdoor,1979,Grass,G,128,
1979415,Forest Hills,Forest Hills,Outdoor,1979,Clay,A,16,
1979314,Gstaad,Gstaad,Outdoor,1979,Clay,A,32,
1979315,Newport,Newport,Outdoor,1979,Grass,A,32,
1979418,Washington,Washington,Outdoor,1979,Clay,A,64,
1979316,Bastad,Bastad,Outdoor,1979,Clay,A,32,
1979321,Stuttgart,Stuttgart,Outdoor,1979,Clay,A,32,
1979317,Amersfoort,Hilversum,Outdoor,1979,Clay,A,32,
1979319,Kitzbuhel,Kitzbuhel,Outdoor,1979,Clay,A,32,
19791727,Louisville,Louisville,Outdoor,1979,Hard,A,64,"$175,000 "
1979705,North Conway,North Conway,Outdoor,1979,Clay,A,64,
19791728,Lafayette,Lafayette,Indoor,1979,Carpet,A,32,"$75,000 "
1979707,South Orange,South Orange,Outdoor,1979,Clay,A,32,
1979343,Columbus,Colombus,Outdoor,1979,Clay,A,32,
1979717,Houston,Indianapolis,Outdoor,1979,Clay,A,64,
1979320,Cleveland,Cleveland,Outdoor,1979,Hard,A,32,
1979349,Stowe,Stowe,Outdoor,1979,Hard,A,32,
1979421,Canada Masters,Toronto,Outdoor,1979,Hard,M,64,"$210,000 "
1979417,Boston,Boston,Outdoor,1979,Clay,A,64,
1979422,Cincinnati Masters,Cincinnati,Outdoor,1979,Hard,M,64,"$200,000 "
1979560,US Open,New York,Outdoor,1979,Hard,G,128,"$300,000 "
1979412,Atlanta,Atlanta,Outdoor,1979,Hard,A,32,
1979423,Los Angeles,Los Angeles,Indoor,1979,Carpet,A,64,
1979325,Palermo,Palermo,Outdoor,1979,Clay,A,32,
1979309,Madrid Masters,Madrid,Outdoor,1979,Clay,M,64,
1979424,San Jose,San Francisco,Indoor,1979,Carpet,A,64,"$175,000 "
1979323,Bordeaux,Bordeaux,Outdoor,1979,Clay,A,32,
1979324,Honolulu,Maui,Outdoor,1979,Hard,A,48,
1979425,Barcelona,Barcelona,Outdoor,1979,Clay,A,64,
1979330,Tel Aviv,Tel Aviv,Outdoor,1979,Hard,A,32,
1979326,Singapore,Brisbane,Outdoor,1979,Grass,A,32,
1979328,Basel,Basel,Indoor,1979,Hard,A,32,
1979427,Sydney Indoor,Sydney,Indoor,1979,Hard,A,32,
1979329,Tokyo,Tokyo,Outdoor,1979,Clay,A,64,
1979337,Vienna,Vienna,Indoor,1979,Hard,A,48,
1979332,Cologne,Cologne,Indoor,1979,Hard,A,32,
1979428,Tokyo Indoor,Tokyo,Indoor,1979,Carpet,A,32,
1979336,Hong Kong,Hong Kong,Outdoor,1979,Hard,A,32,
1979353,Quito,Quito,Outdoor,1979,Clay,A,32,
1979429,Stockholm,Stockholm,Indoor,1979,Hard,A,64,"$175,000 "
1979359,Bogota,Bogota,Outdoor,1979,Clay,A,32,
1979333,Taipei,Taipei,Indoor,1979,Carpet,A,32,
1979430,Antwerp,Wembley,Indoor,1979,Carpet,A,32,
1979312,Bologna,Bologna,Indoor,1979,Carpet,A,32,
19791729,Bombay,Bombay,Outdoor,1979,Clay,A,32,"$75,000 "
1979303,Buenos Aires,Buenos Aires,Outdoor,1979,Clay,A,32,
1979361,Santiago,Santiago,Outdoor,1979,Clay,A,32,
1979426,Johannesburg,Johannesburg,Outdoor,1979,Hard,A,32,
19793934,WCT Challenge Cup,"Montreal, Canada",Indoor,1979,Carpet,A,8,
19797308,Adelaide,Adelaide,Outdoor,1979,Grass,A,32,"$50,000 "
1979338,Sydney,Sydney,Outdoor,1979,Grass,A,64,
1979580,Australian Open,Melbourne,Outdoor,1979,Grass,G,64,
1979605,Tour Finals,New York City,Indoor,1979,Carpet,F,8,
1980713,Hobart,Hobart,Outdoor,1980,Hard,A,32,
1980301,Auckland,Auckland,Outdoor,1980,Hard,A,32,
1980243,Perth,Perth,Outdoor,1980,Grass,A,64,"$25,000 "
1980816,Baltimore WCT,Baltimore,Indoor,1980,Carpet,A,32,
1980712,Birmingham,Birmingham,Indoor,1980,Carpet,A,32,
1980401,Philadelphia,Philadelphia,Indoor,1980,Carpet,A,64,
1980802,Richmond WCT,Richmond,Indoor,1980,Carpet,A,32,
1980358,San Juan,San Juan,Outdoor,1980,Hard,A,32,
19801725,Pepsi Grand Slam,Boca Raton,Outdoor,1980,Clay,A,4,"$300,000 "
1980404,Indian Wells Masters,Rancho Mirage,Outdoor,1980,Hard,M,64,"$250,000 "
1980709,Sarasota,Sarasota,Outdoor,1980,Clay,A,32,
1980389,Denver,Denver,Indoor,1980,Carpet,A,32,
1980205,Lagos,Lagos,Outdoor,1980,Clay,A,32,
1980402,Memphis,Memphis,Indoor,1980,Carpet,A,64,
1980206,Cairo,Cairo,Outdoor,1980,Clay,A,32,
1980710,Washington,Washington,Indoor,1980,Carpet,A,32,
1980407,Rotterdam,Rotterdam,Indoor,1980,Carpet,A,32,
1980714,San Jose,San Jose,Outdoor,1980,Hard,A,32,
1980357,Stuttgart,Stuttgart,Indoor,1980,Hard,A,32,
1980348,Ostrava,Frankfurt,Indoor,1980,Carpet,A,32,
19807305,Metz,Metz,Indoor,1980,Carpet,A,32,
1980716,Dayton,Dayton,Indoor,1980,Carpet,A,32,
1980408,Milan,Milan,Indoor,1980,Carpet,A,32,
1980305,Nice,Nice,Outdoor,1980,Clay,A,32,
1980410,Monte Carlo Masters,Monte Carlo,Outdoor,1980,Clay,M,32,"$175,000 "
1980715,New Orleans,New Orleans,Indoor,1980,Carpet,A,32,
1980346,Tampa,Palm Harbor,Outdoor,1980,Hard,A,32,
1980405,Houston,Houston,Outdoor,1980,Clay,A,32,
1980711,Tulsa,Tulsa,Indoor,1980,Hard,A,32,
1980254,Johannesburg,Johannesburg,Outdoor,1980,Hard,A,32,
1980423,Los Angeles,Los Angeles,Outdoor,1980,Hard,A,64,
1980413,Las Vegas,Las Vegas,Outdoor,1980,Hard,A,32,
1980610,Dallas WCT,Dallas,Indoor,1980,Carpet,A,8,
1980275,Sao Paulo,Sao Paulo,Indoor,1980,Carpet,A,32,
1980615,Dusseldorf,"Duesseldorf, Germany",Outdoor,1980,Clay,A,16,
1980415,Forest Hills,Forest Hills,Outdoor,1980,Clay,A,32,
1980310,Oporto,Florence,Outdoor,1980,Clay,A,32,
1980414,Hamburg Masters,Hamburg,Outdoor,1980,Clay,A,64,
1980416,Rome Masters,Rome,Outdoor,1980,Clay,M,64,"$175,000 "
1980308,Munich,Munich,Outdoor,1980,Clay,A,32,
1980520,Roland Garros,Paris,Outdoor,1980,Clay,G,128,
1980583,Manchester,Manchester,Outdoor,1980,Grass,A,64,"$25,000 "
1980406,Brussels,Brussels,Outdoor,1980,Clay,A,32,
1980311,London,London,Outdoor,1980,Grass,A,64,
1980720,Surbiton,Surbiton,Outdoor,1980,Grass,A,32,
1980208,Vienna,Vienna,Outdoor,1980,Clay,A,32,
1980540,Wimbledon,London,Outdoor,1980,Grass,G,128,
1980314,Gstaad,Gstaad,Outdoor,1980,Clay,A,32,
1980315,Newport,Newport,Outdoor,1980,Grass,A,32,
1980316,Bastad,Bastad,Outdoor,1980,Clay,A,32,
1980417,Boston,Boston,Outdoor,1980,Clay,A,64,
1980321,Stuttgart,Stuttgart,Outdoor,1980,Clay,A,32,
1980317,Amersfoort,Hilversum,Outdoor,1980,Clay,A,32,
1980319,Kitzbuhel,Kitzbuhel,Outdoor,1980,Clay,A,32,
1980418,Washington,Washington,Outdoor,1980,Clay,A,64,
1980705,North Conway,North Conway,Outdoor,1980,Clay,A,64,
1980707,South Orange,South Orange,Outdoor,1980,Clay,A,32,
1980343,Columbus,Colombus,Outdoor,1980,Hard,A,32,
1980717,Houston,Indianapolis,Outdoor,1980,Clay,A,64,
1980320,Cleveland,Cleveland,Outdoor,1980,Hard,A,32,
1980349,Stowe,Stowe,Outdoor,1980,Hard,A,32,
1980421,Canada Masters,Toronto,Outdoor,1980,Hard,M,64,"$210,000 "
1980412,Atlanta,Atlanta,Outdoor,1980,Hard,A,32,
1980422,Cincinnati Masters,Cincinnati,Outdoor,1980,Hard,M,64,"$200,000 "
1980560,US Open,New York,Outdoor,1980,Hard,G,128,"$300,000 "
1980347,Bournemouth,Bournemouth,Outdoor,1980,Clay,A,32,
1980325,Palermo,Palermo,Outdoor,1980,Clay,A,32,
1980323,Bordeaux,Bordeaux,Outdoor,1980,Clay,A,32,
1980322,Geneva,Geneva,Outdoor,1980,Clay,A,32,
1980424,San Jose,San Francisco,Indoor,1980,Carpet,A,64,"$175,000 "
1980309,Madrid Masters,Madrid,Outdoor,1980,Clay,M,64,
1980324,Honolulu,Maui,Outdoor,1980,Hard,A,32,
1980425,Barcelona,Barcelona,Outdoor,1980,Clay,A,64,
1980326,Singapore,Brisbane,Outdoor,1980,Grass,A,32,
1980330,Tel Aviv,Tel Aviv,Outdoor,1980,Hard,A,32,
1980328,Basel,Basel,Indoor,1980,Hard,A,32,
1980376,Republic Of China,Canton,Indoor,1980,Carpet,A,32,
1980427,Sydney Indoor,Sydney,Indoor,1980,Hard,A,32,
1980331,Melbourne Indoor,Melbourne,Indoor,1980,Carpet,A,32,
1980329,Tokyo,Tokyo,Outdoor,1980,Clay,A,64,
1980337,Vienna,Vienna,Indoor,1980,Hard,A,64,
1980332,Cologne,Cologne,Indoor,1980,Hard,A,32,
1980428,Tokyo Indoor,Tokyo,Indoor,1980,Carpet,A,32,
1980336,Hong Kong,Hong Kong,Outdoor,1980,Hard,A,32,"$75,000 "
1980353,Quito,Quito,Outdoor,1980,Clay,A,32,
1980429,Stockholm,Stockholm,Indoor,1980,Carpet,A,32,"$200,000 "
1980359,Bogota,Bogota,Outdoor,1980,Clay,A,32,
1980333,Taipei,Taipei,Indoor,1980,Carpet,A,32,
1980430,Antwerp,Wembley,Indoor,1980,Carpet,A,32,
1980334,Bangkok,Bangkok,Indoor,1980,Carpet,A,32,
1980312,Bologna,Bologna,Indoor,1980,Carpet,A,32,
1980303,Buenos Aires,Buenos Aires,Outdoor,1980,Clay,A,32,
1980361,Santiago,Santiago,Outdoor,1980,Clay,A,32,
1980426,Johannesburg,Johannesburg,Outdoor,1980,Hard,A,32,
19803934,WCT Challenge Cup,"Montreal, Canada",Indoor,1980,Carpet,A,8,
1980364,Sofia,Sofia,Indoor,1980,Carpet,A,32,
1980338,Sydney,Sydney,Outdoor,1980,Grass,A,64,
1980580,Australian Open,Melbourne,Outdoor,1980,Grass,G,64,
1980605,Tour Finals,New York City,Indoor,1980,Carpet,F,8,
19817308,Adelaide,Adelaide,Outdoor,1981,Grass,A,32,
1981301,Auckland,Auckland,Outdoor,1981,Hard,A,32,
1981345,Monterrey,Monterrey,Indoor,1981,Carpet,A,32,
1981358,San Juan,San Juan,Outdoor,1981,Hard,A,32,
1981401,Philadelphia,Philadelphia,Indoor,1981,Carpet,A,64,
1981204,Vina Del Mar,Vina Del Mar,Outdoor,1981,Clay,A,32,
1981392,Mar Del Plata,Mar Del Plata,Outdoor,1981,Clay,A,32,
1981802,Richmond WCT,Richmond,Indoor,1981,Carpet,A,32,
19811725,Pepsi Grand Slam,Boca Raton,Outdoor,1981,Clay,A,4,"$300,000 "
1981404,Indian Wells Masters,La Quinta,Outdoor,1981,Hard,M,64,"$175,000 "
1981402,Memphis,Memphis,Indoor,1981,Carpet,A,64,
1981294,Mexico City,Mexico City,Outdoor,1981,Clay,A,32,
1981389,Denver,Denver,Indoor,1981,Carpet,A,32,
1981406,Brussels,Brussels,Indoor,1981,Carpet,A,32,"$175,000 "
1981206,Cairo,Cairo,Outdoor,1981,Clay,A,32,
1981346,Tampa,Tampa,Outdoor,1981,Hard,A,32,
1981304,Nancy,Nancy,Indoor,1981,Hard,A,32,
1981407,Rotterdam,Rotterdam,Indoor,1981,Hard,A,32,
1981408,Milan,Milan,Indoor,1981,Carpet,A,32,
1981356,Napa,Napa,Outdoor,1981,Hard,A,32,
1981357,Stuttgart,Stuttgart,Indoor,1981,Hard,A,32,
1981348,Ostrava,Frankfurt,Indoor,1981,Carpet,A,32,
1981351,Linz,Linz,Indoor,1981,Hard,A,32,
1981405,Houston,Houston,Outdoor,1981,Clay,A,32,
1981254,Johannesburg,Johannesburg,Outdoor,1981,Hard,A,32,
1981305,Nice,Nice,Outdoor,1981,Clay,A,32,
1981423,Los Angeles,Los Angeles,Outdoor,1981,Hard,A,32,
1981410,Monte Carlo Masters,Monte Carlo,Outdoor,1981,Clay,M,32,"$250,000 "
1981347,Bournemouth,Bournemouth,Outdoor,1981,Clay,A,32,
1981413,Las Vegas,Las Vegas,Outdoor,1981,Hard,A,32,
1981610,Dallas WCT,Dallas,Indoor,1981,Carpet,A,8,
1981615,Dusseldorf,"Duesseldorf, Germany",Outdoor,1981,Clay,A,16,
1981415,Forest Hills,Forest Hills,Outdoor,1981,Clay,A,64,
1981310,Oporto,Florence,Outdoor,1981,Clay,A,32,
1981414,Hamburg Masters,Hamburg,Outdoor,1981,Clay,A,64,
1981308,Munich,Munich,Outdoor,1981,Clay,A,32,
1981416,Rome Masters,Rome,Outdoor,1981,Clay,M,64,"$200,000 "
1981520,Roland Garros,Paris,Outdoor,1981,Clay,G,128,
1981273,Brussels,Brussels,Outdoor,1981,Clay,A,32,
1981311,London,London,Outdoor,1981,Grass,A,64,
1981313,Bristol,Bristol,Outdoor,1981,Grass,A,32,
1981702,Venice,Venice,Outdoor,1981,Clay,A,32,
1981540,Wimbledon,London,Outdoor,1981,Grass,G,128,
1981314,Gstaad,Gstaad,Outdoor,1981,Clay,A,32,
1981315,Newport,Newport,Outdoor,1981,Grass,A,32,
1981417,Boston,Boston,Outdoor,1981,Clay,A,64,
1981319,Kitzbuhel,Kitzbuhel,Outdoor,1981,Clay,A,64,
1981321,Stuttgart,Stuttgart,Outdoor,1981,Clay,A,32,
1981316,Bastad,Bastad,Outdoor,1981,Clay,A,32,
1981317,Amersfoort,Hilversum,Outdoor,1981,Clay,A,32,
1981418,Washington,Washington,Outdoor,1981,Clay,A,64,
1981705,North Conway,North Conway,Outdoor,1981,Clay,A,64,
1981707,South Orange,South Orange,Outdoor,1981,Clay,A,32,
1981343,Columbus,Columbus,Outdoor,1981,Hard,A,32,
1981717,Houston,Indianapolis,Outdoor,1981,Clay,A,64,
1981320,Cleveland,Cleveland,Outdoor,1981,Hard,A,32,
1981421,Canada Masters,Montreal,Outdoor,1981,Hard,M,64,"$200,000 "
1981349,Stowe,Stowe,Outdoor,1981,Hard,A,32,
1981412,Atlanta,Atlanta,Outdoor,1981,Hard,A,32,
1981422,Cincinnati Masters,Cincinnati,Outdoor,1981,Hard,M,64,"$200,000 "
1981560,US Open,New York,Outdoor,1981,Hard,G,128,"$400,000 "
1981325,Palermo,Palermo,Outdoor,1981,Clay,A,32,
1981323,Bordeaux,Bordeaux,Outdoor,1981,Clay,A,32,
1981322,Geneva,Geneva,Outdoor,1981,Clay,A,32,
1981424,San Jose,San Francisco,Indoor,1981,Carpet,A,64,"$175,000 "
1981309,Madrid Masters,Madrid,Outdoor,1981,Clay,M,32,
1981324,Honolulu,Maui,Outdoor,1981,Hard,A,32,
1981425,Barcelona,Barcelona,Outdoor,1981,Clay,A,64,
1981326,Singapore,Brisbane,Outdoor,1981,Grass,A,32,
1981330,Tel Aviv,Tel Aviv,Outdoor,1981,Hard,A,32,
1981328,Basel,Basel,Indoor,1981,Hard,A,32,
1981427,Sydney Indoor,Sydney,Indoor,1981,Hard,A,32,
1981331,Melbourne Indoor,Melbourne,Indoor,1981,Carpet,A,32,
1981329,Tokyo,Tokyo,Outdoor,1981,Clay,A,64,
1981337,Vienna,Vienna,Indoor,1981,Hard,A,64,
1981332,Cologne,Cologne,Indoor,1981,Hard,A,32,
1981428,Tokyo Indoor,Tokyo,Indoor,1981,Carpet,A,32,
1981336,Hong Kong,Hong Kong,Outdoor,1981,Hard,A,32,
1981353,Quito,Quito,Outdoor,1981,Clay,A,32,
1981429,Stockholm,Stockholm,Indoor,1981,Hard,A,64,"$200,000 "
1981333,Taipei,Taipei,Indoor,1981,Carpet,A,32,
1981430,Antwerp,Wembley,Indoor,1981,Carpet,A,32,
1981334,Bangkok,Bangkok,Indoor,1981,Carpet,A,32,
1981303,Buenos Aires,Buenos Aires,Outdoor,1981,Clay,A,32,
1981312,Bologna,Bologna,Indoor,1981,Carpet,A,32,
1981426,Johannesburg,Johannesburg,Outdoor,1981,Hard,A,32,
1981362,Manila,Manila,Outdoor,1981,Clay,A,32,
1981361,Santiago,Santiago,Outdoor,1981,Clay,A,32,
1981364,Sofia,Sofia,Indoor,1981,Carpet,A,32,
1981338,Sydney,Sydney,Outdoor,1981,Grass,A,64,
1981580,Australian Open,Melbourne,Outdoor,1981,Grass,G,64,"$400,000 "
1981605,Tour Finals,New York City,Indoor,1981,Carpet,F,8,
1982393,Adelaide,Adelaide,Outdoor,1982,Grass,A,32,
1982301,Auckland,Auckland,Outdoor,1982,Hard,A,32,
1982201,Maceio,Guaruja,Outdoor,1982,Clay,A,32,
19827303,Mexico City WCT,Mexico City,Indoor,1982,Carpet,A,16,
1982803,Delray Beach WCT,Delray Beach,Outdoor,1982,Clay,A,16,
1982401,Philadelphia,Philadelphia,Indoor,1982,Carpet,A,32,
1982204,Vina Del Mar,Vina Del Mar,Outdoor,1982,Clay,A,32,
1982303,Buenos Aires,Buenos Aires,Outdoor,1982,Clay,A,32,
1982389,Denver,Denver,Indoor,1982,Carpet,A,32,
1982344,Caracas,Caracas,Outdoor,1982,Hard,A,32,
1982402,Memphis,Memphis,Indoor,1982,Carpet,A,64,
1982802,Richmond WCT,Richmond,Indoor,1982,Carpet,A,16,
1982404,Indian Wells Masters,La Quinta,Outdoor,1982,Hard,M,64,"$200,000 "
1982206,Cairo,Cairo,Outdoor,1982,Clay,A,32,
1982808,Genova WCT,Genova,Indoor,1982,Carpet,A,32,
1982345,Monterrey,Monterrey,Indoor,1982,Carpet,A,32,
1982406,Brussels,Brussels,Indoor,1982,Hard,A,32,
1982351,Linz,Linz,Outdoor,1982,Clay,A,32,
1982804,Munich WCT,Munich,Indoor,1982,Carpet,A,32,
1982407,Rotterdam,Rotterdam,Indoor,1982,Carpet,A,32,
19827305,Metz,Metz,Indoor,1982,Hard,A,32,
1982809,Strasbourg WCT,Strasbourg,Indoor,1982,Carpet,A,32,
1982408,Milan,Milan,Indoor,1982,Carpet,A,32,
1982810,Zurich WCT,Zurich,Indoor,1982,Carpet,A,32,"$300,000 "
1982348,Ostrava,Frankfurt,Indoor,1982,Carpet,A,32,
1982305,Nice,Nice,Outdoor,1982,Clay,A,32,
1982410,Monte Carlo Masters,Monte Carlo,Outdoor,1982,Clay,M,32,"$300,000 "
1982405,Houston,Houston,Outdoor,1982,Clay,A,32,
1982423,Los Angeles,Los Angeles,Outdoor,1982,Hard,A,32,
1982347,Bournemouth,Bournemouth,Outdoor,1982,Clay,A,32,
1982610,Dallas WCT,Dallas,Indoor,1982,Carpet,A,8,
1982413,Las Vegas,Las Vegas,Outdoor,1982,Hard,A,32,
1982309,Madrid Masters,Madrid,Outdoor,1982,Clay,M,32,
1982346,Tampa,Tampa,Outdoor,1982,Hard,A,32,
1982724,Hilton Head WCT,Hilton Head,Outdoor,1982,Clay,A,32,
1982415,Forest Hills,Forest Hills,Outdoor,1982,Clay,A,64,
1982615,Dusseldorf,Dusseldorf,Outdoor,1982,Clay,A,16,
1982310,Oporto,Florence,Outdoor,1982,Clay,A,32,
1982414,Hamburg Masters,Hamburg,Outdoor,1982,Clay,A,64,
1982308,Munich,Munich,Outdoor,1982,Clay,A,32,
1982416,Rome Masters,Rome,Outdoor,1982,Clay,M,64,"$300,000 "
1982520,Roland Garros,Paris,Outdoor,1982,Clay,G,128,
1982311,London,London,Outdoor,1982,Grass,A,64,
1982702,Venice,Venice,Outdoor,1982,Clay,A,32,
1982313,Bristol,Bristol,Outdoor,1982,Grass,A,32,
1982540,Wimbledon,London,Outdoor,1982,Grass,G,128,
1982314,Gstaad,Gstaad,Outdoor,1982,Clay,A,32,
1982315,Newport,Newport,Outdoor,1982,Grass,A,32,
1982316,Bastad,Bastad,Outdoor,1982,Clay,A,32,
1982417,Boston,Boston,Outdoor,1982,Clay,A,64,
1982321,Stuttgart,Stuttgart,Outdoor,1982,Clay,A,32,
1982811,Zell Am See WCT,Zell Am See,Outdoor,1982,Clay,A,32,
1982317,Amersfoort,Hilversum,Outdoor,1982,Clay,A,32,
1982319,Kitzbuhel,Kitzbuhel,Outdoor,1982,Clay,A,64,
1982418,Washington,Washington,Outdoor,1982,Clay,A,64,
1982812,Cap D'Adge WCT,Cap D'Adge,Outdoor,1982,Clay,A,32,
1982705,North Conway,North Conway,Outdoor,1982,Clay,A,64,
1982707,South Orange,South Orange,Outdoor,1982,Clay,A,32,
1982343,Columbus,Columbus,Outdoor,1982,Hard,A,32,
1982717,Houston,Indianapolis,Outdoor,1982,Clay,A,64,
1982320,Cleveland,Cleveland,Outdoor,1982,Hard,A,32,"$75,000 "
1982421,Canada Masters,Toronto,Outdoor,1982,Hard,M,64,"$300,000 "
1982813,La Costa WCT,La Costa,Outdoor,1982,Hard,A,16,
1982422,Cincinnati Masters,Cincinnati,Outdoor,1982,Hard,M,64,"$300,000 "
1982349,Stowe,Stowe,Outdoor,1982,Hard,A,32,
1982560,US Open,New York,Outdoor,1982,Hard,G,128,"$600,000 "
1982325,Palermo,Palermo,Outdoor,1982,Clay,A,32,
1982323,Bordeaux,Bordeaux,Outdoor,1982,Clay,A,32,
1982322,Geneva,Geneva,Outdoor,1982,Clay,A,32,
1982814,Los Angeles WCT,Los Angeles,Indoor,1982,Carpet,A,32,
1982424,San Jose,San Francisco,Indoor,1982,Carpet,A,32,"$200,000 "
1982324,Honolulu,Maui,Outdoor,1982,Hard,A,32,
1982425,Barcelona,Barcelona,Outdoor,1982,Clay,A,64,
1982331,Melbourne Indoor,Melbourne,Indoor,1982,Carpet,A,32,
1982328,Basel,Basel,Indoor,1982,Hard,A,32,
1982427,Sydney Indoor,Sydney,Indoor,1982,Hard,A,32,
1982806,Naples Finals WCT,Naples,Indoor,1982,Carpet,F,8,
1982815,Amsterdam WCT,Amsterdam,Indoor,1982,Carpet,A,16,
1982329,Tokyo,Tokyo,Outdoor,1982,Clay,A,64,
1982337,Vienna,Vienna,Indoor,1982,Hard,A,32,
1982332,Cologne,Cologne,Indoor,1982,Hard,A,32,
1982428,Tokyo Indoor,Tokyo,Indoor,1982,Carpet,A,32,
1982816,Baltimore WCT,Baltimore,Indoor,1982,Carpet,A,16,
1982336,Hong Kong,Hong Kong,Outdoor,1982,Hard,A,32,
1982353,Quito,Quito,Outdoor,1982,Clay,A,32,
1982429,Stockholm,Stockholm,Indoor,1982,Hard,A,64,"$250,000 "
1982327,Toulouse,Toulouse,Indoor,1982,Hard,A,32,
1982333,Taipei,Taipei,Indoor,1982,Carpet,A,32,
1982430,Antwerp,Wembley,Indoor,1982,Carpet,A,32,
1982704,Ancona,Ancona,Indoor,1982,Carpet,A,32,
1982334,Bangkok,Bangkok,Indoor,1982,Carpet,A,32,
1982817,Dortmund WCT,Dortmund,Indoor,1982,Carpet,A,32,
1982237,Guaruja,Sao Paulo,Indoor,1982,Clay,A,32,
1982726,Bahia,Bahia,Outdoor,1982,Carpet,A,32,
1982240,Sao Paulo,Itaparica,Outdoor,1982,Carpet,A,32,
1982426,Johannesburg,Johannesburg,Outdoor,1982,Hard,A,32,
1982818,Chicago WCT,Chicago,Indoor,1982,Carpet,A,16,
1982580,Australian Open,Melbourne,Outdoor,1982,Grass,G,96,
1982338,Sydney,Sydney,Outdoor,1982,Grass,A,64,
1982819,Hartford WCT,Hartford,Indoor,1982,Carpet,A,16,
19827308,Adelaide,Adelaide,Outdoor,1982,Grass,A,32,
1982340,Melbourne,Melbourne,Outdoor,1982,Grass,A,32,
1982605,Tour Finals,New York City,Indoor,1982,Carpet,F,12,
1983301,Auckland,Auckland,Outdoor,1983,Hard,A,32,
1983805,Detroit WCT,Detroit,Indoor,1983,Carpet,A,8,
1983201,Maceio,Guaruja,Outdoor,1983,Hard,A,64,
1983344,Caracas,Caracas,Outdoor,1983,Hard,A,32,
1983401,Philadelphia,Philadelphia,Indoor,1983,Carpet,A,64,
1983802,Richmond WCT,Richmond,Indoor,1983,Carpet,A,32,
1983402,Memphis,Memphis,Indoor,1983,Carpet,A,64,
1983204,Vina Del Mar,Vina Del Mar,Outdoor,1983,Clay,A,32,
1983803,Delray Beach WCT,Delray Beach,Outdoor,1983,Clay,A,32,
1983404,Indian Wells Masters,La Quinta,Outdoor,1983,Hard,M,64,"$200,000 "
1983345,Monterrey,Monterrey,Indoor,1983,Carpet,A,32,
1983406,Brussels,Brussels,Indoor,1983,Carpet,A,32,
1983304,Nancy,Nancy,Indoor,1983,Hard,A,32,
1983804,Munich WCT,Munich,Indoor,1983,Carpet,A,32,
1983407,Rotterdam,Rotterdam,Indoor,1983,Hard,A,32,
1983408,Milan,Milan,Indoor,1983,Carpet,A,32,
1983305,Nice,Nice,Outdoor,1983,Clay,A,32,
1983410,Monte Carlo Masters,Monte Carlo,Outdoor,1983,Clay,M,32,"$300,000 "
